id,date,tweet,label
561570944,2020-11-10 17:21:12+00:00,gusto kong pumunta mg IAO. tangina niyo (company account) ayusin niyo app niyo. ayaw mag proceed sa payment. paulit ulit lang?? ako nga ang lilipad wala nang iba.,faq.bad_service
132187658,2020-11-10 17:05:24+00:00,Shuta Hello Tokyo next year hahaha. (company account) 11.11 budol sale 😂,general.comment
638186529,2020-11-10 16:55:35+00:00,Si (company account) laging sale pero laging cancelled. 😂,general.comment
190898855,2020-11-10 16:50:04+00:00,Nakakatrauma na mag book sa (company account) — bala kayo jan bigay nyo muna refund namen 🙃,general.comment
125135993,2020-11-10 16:48:40+00:00,Peste cancelled credit card na yung ginamit ko nung binook ko yung cancelled flight. HUHUHU CAN I STILL REFUND IT? (company account),general.query
135143806,2020-11-10 16:38:23+00:00,Saya sana magbook kaso naalala ko mag 7 months na wlaa pa dn kayo refund (company account) 😤,general.comment
387063907,2020-11-10 16:30:00+00:00,Hay nako @GetGoPH App Grrrr (company account),general.comment
155866861,2020-11-10 14:22:44+00:00,6months pa yung refund sa (company account) kaumay! dapat pala ginawa ko nalang travel fund.🤦,general.comment
850248948,2020-11-10 13:17:29+00:00,Kumusta refund natin besh? Hanggang ngayon for transmittal pa rin ba sa bank? (company account),faq.bad_service
493810572,2020-11-10 11:02:10+00:00,5 months of waiting for (company account) ‘s refund is enough!!! Give us back our hard earned money! @RTVMalacanang  @ABSCBNNews  @gmanews @KM_Jessica_Soho,general.comment
452310458,2020-11-10 10:33:38+00:00,It’s been 9 months (company account) any updates please??,faq.bad_service
720392959,2020-11-10 10:30:22+00:00,Iba din (company account) may pa 11.11 pero ung refund na limang buwan parang mass testing lang. Di mahagilap,general.comment
148446430,2020-11-10 09:04:05+00:00,Follow up on my refund pls (company account),general.assist
585529094,2020-11-10 08:54:32+00:00,"So this is the second time that (company account) has cancelled my confirmed flight. And every time I try to rebook, it’s always error in the mobile app, and I can no longer book, so it’s only refund—which freaking takes an eternity to be credited back. Can I just rebook in peace??",faq.bad_service
320437427,2020-11-10 08:25:30+00:00,"Hello (company account), 4 months na wala parin action sa concern ko? 😣😑 huhuhu",faq.bad_service
215692086,2020-11-10 08:09:35+00:00,5 billing cycles passed and still no refund from (company account). 🤡 Said that the bank transmittal may take a bit more time to complete but 5 mos. have passed. Is it not enough time? You actually said 4 mos. at first. A genuine customer assistance will be highly appreciated.,faq.bad_service
395340004,2020-11-10 06:40:10+00:00,I’m telling you guys never ever get hooked on (company account)  promo esp these days. They got horrible CS &amp; wont give you back your money @UrServiceBlows @ShieldVoC,general.comment
306325440,2020-11-10 06:24:52+00:00,Over a half a year to wait for your refund? That’s just extremely unacceptable. What do you say (company account) ?  @UrServiceBlows @ShieldVoC,faq.bad_service
725733030,2020-11-10 06:21:51+00:00,grabe mag refund (company account) inabot na ng 7 months wala pa din!!,general.comment
583470165,2020-11-10 05:56:38+00:00,Hello po (company account). Required po ba ang swab test result for domestic commercial flight passengers?,faq.after_sales
488206488,2020-11-10 05:49:35+00:00,Mag anniversary na yung refund ko (company account) aabot ba ng forever?,faq.bad_service
786379408,2020-11-10 04:17:52+00:00,"Already received a cancellation notice from (company account) for my Jan 2021 travel to Davao.

I'll get a travel fund instead and use it sometime April.

Next kaya yung Siargao and Iloilo ko? 😣😓😫",faq.termination
242949010,2020-11-10 03:18:44+00:00,Dmed you!!! Pls notice (company account),contact.contact
144280743,2020-11-10 02:46:10+00:00,"hey (company account) , when will you issue your refund? Thanks.",general.query
836968597,2020-11-09 13:44:02+00:00,Hello (company account) 4 months nalang one year na yung refund ko!!! Pwede na tayo mag celeb ng anniversary nyan! 🤣,general.comment
219053432,2020-11-09 13:37:11+00:00,"Hi, (company account). Are 60+ year-olds allowed to fly to Manila from Agusan? Or should we start walking now? Loljk pero seryoso.",general.query
508530370,2020-11-09 13:25:37+00:00,Can someone assist me? (company account),general.assist
721532397,2020-11-09 12:20:34+00:00,"After almost a year, this is just the only time I’d get to thank the Cabin Crew of (company account)  you are all the best! Thank you for the pleasant travel experience and exceptional customer service. God bless you more!💛",general.comment
224771701,2020-11-09 11:02:31+00:00,Paano ba macall attention ng (company account)? Di sila sumasagot sa mga queries ng clients nila.,faq.bad_service
378836752,2020-11-09 10:06:45+00:00,Still waiting for the refund (company account) any update?,faq.bad_service
852008475,2020-11-09 08:29:33+00:00,Ang saya ko kasi March pa ko nagpaparefund sa (company account) kaso malapit na mag-December wala pa rin yung refund. Di ko gets bakit natagalan pero thank you At least na-experience ko ang uber delayed refund! Thank you talaga!!!,general.comment
494632342,2020-11-09 05:53:25+00:00,It's been 5 months na hindi narerefund then I received the cancellation of 3 of my flights this morning. Ano na? (company account) wala na kong pmbili ng susunod kong flights. :(,faq.bad_service
623814858,2020-11-09 04:57:48+00:00,Checking my credit card for refunds takes me back to March of this year.  I now realized (company account) was the reason why a lot of people got stranded in Manila. If hindi lang sana sila nagcancel ng flight last minute.,general.comment
251889392,2020-11-09 03:51:21+00:00,Wow naman (company account) next year pa alis ko cancelled na agad ticket ko😫,general.comment
227138228,2020-11-09 03:31:58+00:00,hi i sent a dm please get back to me today (company account),contact.contact
105921287,2020-11-09 02:50:43+00:00,woke up to news that (company account) cancelled my December flight 😑😑😑😑,general.comment
292587915,2020-11-09 01:45:18+00:00,Haler (company account) anong petsa na? Baka naman gusto na ninyo ibalik mga refund namin! 46 days to go na lang at Pasko na! Juice Colored! ✈️✈️✈️,faq.bad_service
177514664,2020-11-09 01:43:22+00:00,Haler (company account) any advisory kung kelan ang refund namin? Aba magsi-six months na po at wala pa rin. Baka magPASKO na at nga-nga parin kami kakahintay. Juice Colored! 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,faq.bad_service
534088208,2020-11-09 00:37:54+00:00,"#GOT7KEEPSPINNINGinBKK ung matagal nako nakarefund ng ticket pero ung refund ng flight tickets ko, wala paren.  hello, (company account)",general.comment
135127042,2020-11-08 17:53:57+00:00,"Another cancelled flight. So ilan na refund ko at kailan ko makukuha refund ko? Uyyyyy, hwag seenzone ha mag reply din ho. (company account)",faq.bad_service
836129492,2020-11-08 16:24:08+00:00,It’s been 7months and still no refund (company account),general.comment
130672876,2020-11-08 16:03:05+00:00,It has been around 6 months already and I haven’t received my refund yet 🥴 (company account),general.comment
667114838,2020-11-08 14:52:02+00:00,hi (company account) please read my messages,contact.contact
802503573,2020-11-08 14:06:06+00:00,Hi noel! This is Lira. We're sorry that we were not able to process the refund as promised.  We will forward the booking to our Refund Team to further check ......(company account)  another message .. pls check @DOTrPH,general.assist
434033946,2020-11-08 12:42:46+00:00,"Cebupac &amp; NikePark, aba galaw galaw sa refund. It's been 7 months, mas mauuna pa ba matapos Covid bago ma-refund sa'kin? (company account) LOL HINDI NAMAN PO KAYO MABA-BANKRUPT SA I-REREFUND KO E.  #CebupacLangMalakas
#CebuF*ck",general.comment
665467458,2020-11-08 12:38:18+00:00,Ano na (company account) ? I sent you a DM yet wala pa din kayo reply...,faq.bad_service
109599015,2020-11-08 09:50:45+00:00,Hi. November na po... san na refund ko? Baka umabot pa next year. Baka lang naman 🤦‍♀️🙄 (company account),faq.bad_service
590199999,2020-11-08 07:35:50+00:00,hello (company account) my flight was cancelled in February but I havent received my refund yet. Ano na?,faq.bad_service
724643258,2020-11-08 04:45:47+00:00,Please never deal/fly with (company account)!! Really bad customer service. 9 months for a refund and still no update.,general.comment
379952736,2020-11-08 00:14:43+00:00,Hi (company account) is your caticlan to manila flight at 230pm today cancelled? Thank you,general.query
303681420,2020-11-07 13:04:32+00:00,hi (company account) please check your inbox from @venusiyana,contact.contact
173146217,2020-11-07 12:15:36+00:00,Hi (company account) naka checked in nako through your mobile app. I already have my boarding pass. Kailangan ko paba magpunta bukas sa check in counter or direcho nako sa boarding gate?,faq.after_sales
570924398,2020-11-07 11:39:42+00:00,Wala pa bang promo flights going to batanes next year? @SkyJetAirlines (company account)  @PALMabuhayMiles,general.query
473798951,2020-11-07 10:21:35+00:00,"Okay so nasa Antipolo na dapat ako today pero ayun super galing ng (company account) dahil hindi align ang information nila internally, tapos wala pang makausap na customer service like seriously??",general.comment
187072312,2020-11-07 10:08:59+00:00,I promise not to fly (company account) until they refund our flights.,general.comment
751235036,2020-11-07 09:11:17+00:00,"MODUS OPERANDI NG CEBU PACIFIC

This is to encourage everyone na HUWAG na bumili ng plane tickets from Cebu Pacific. MAGNANAKAW YANG MGA YAN

THREAD KUNG PAANO MANG MODUS AT MANGBUDOL ANG CEB PAC NGAYONG PANDEMIC (company account)",general.comment
569074145,2020-11-07 07:53:15+00:00,"Hi (company account), just wanna ask if swab testing is necessary for flight from manila to Cebu? thanks",general.query
742736551,2020-11-07 06:08:09+00:00,"Hello, I know that flights are also dependent on the LGU, but any opening of flights for ILO-MLA soon, (company account) ? Hehe",general.query
894589516,2020-11-07 03:16:07+00:00,"Never again with (company account). You guys are the worst when it comes to refund processing. Seriously, 1 year!! 1 freaking year!",general.comment
771157374,2020-11-07 02:03:08+00:00,Hello (company account)! Kamusta! GOT A DM FOR YOU.,contact.contact
652456933,2020-11-06 23:59:24+00:00,Hello (company account) My Flight was cancelled last March. You processed the refund last April. It's been 7 months already. Where is my refund?,faq.bad_service
742033311,2020-11-06 16:55:24+00:00,"For a virtual interlining platform to be viable, it must be plug’n’play for an airline to join and there must be a critical mass of airlines on the platform says (company account) Mike Szucs #PSS2020",general.comment
241209378,2020-11-06 15:19:54+00:00,Shitty talaga ang customer service ni (company account) magrereply lang if mag twetweet ka ng negative. Tried connecting through proper channels pero wala pa rin.,general.comment
327579505,2020-11-06 13:05:10+00:00,Hi (company account) is there any update on our refund base on your facebook statement you are already processing June refund how bout May? Already 6months and no update. Thank you!,faq.bad_service
466060472,2020-11-06 10:01:06+00:00,dear (company account) until when shall we wait for the refund it has been 8mos wla pa dn refund namin,faq.bad_service
134870424,2020-11-06 09:41:08+00:00,"So disappointing CebuPac. 7months na? Wait, uso mag refund. 😤 (company account)",general.comment
172896135,2020-11-06 09:39:06+00:00,pakisagot sa DM (company account),contact.contact
194953209,2020-11-06 06:58:48+00:00,"Dear (company account) 

Its been 3months and I havent receive my refund yet. Give me back my 8k. PLEASE!!!!!!!",general.comment
373014769,2020-11-06 05:56:49+00:00,DMd (company account),contact.contact
235561414,2020-11-06 00:22:50+00:00,Grabe ang bilis lng magrefund sa zoom wala pa 30 mins 😭😭😭 sana ganun ka din (company account),general.comment
558235257,2020-11-05 22:26:04+00:00,"Need help, where can i legally complain (company account)  and @GetGoPH here in Australia? Any aviation ombudsman like how we complain about telcos? Thanks. My concern has been going on for weeks with no resolution from them.",general.advice
152033763,2020-11-05 16:20:49+00:00,Where is our refund? (company account) 9 months and nothing...,faq.bad_service
800856591,2020-11-05 14:09:08+00:00,"Im so lucky that I landed my 1st job in (company account), no discremation, fun field, free flights and 1st in the PHL to hire a transwomen as a Cabin Crew. Babangon tayo ulet #EveryJuanCanFlyAgain #YESToSOGIEBill #PassADBNow",general.comment
398213135,2020-11-05 13:44:32+00:00,i sent a DM (company account) regarding your travel requirements for the province. Thank you,contact.contact
779468715,2020-11-05 11:30:45+00:00,Napakashitty naman ng (company account),general.comment
318997817,2020-11-05 11:27:58+00:00,"I'm expecting refund from (company account) 5 billing cycle? My gooosh!

Singapore, hongkong, Macau! Makaka receive ba ko ng email para dito?",general.comment
210846382,2020-11-05 10:52:54+00:00,"Hi (company account) aside from social media, how do we follow up refunds? We have been waiting refunds since June. This is not just one booking by the way. We do understand the situation but at least we need to be updated of our request bec its been 5-6 months already. Thank you!",faq.bad_service
155251438,2020-11-05 10:52:24+00:00,"Hey (company account), where the fuck are my refunds??? Your press release on Facebook says you're now processing June refunds. Well, mine was on March 17. Where the fuck did you hide it? Don't tell me it takes so long for the bank to process. I work in that bank!",faq.bad_service
323757492,2020-11-05 10:42:40+00:00,"Cebu Pacific: ""We have refunded an additional P300 million since our last update, for a total of P2.7 billion, and are currently processing refund requests filed in June."" @bworldph (company account)",general.advice
744176631,2020-11-05 10:16:14+00:00,May balak pa ba kayo mag refund (company account)?,faq.bad_service
729645934,2020-11-05 03:22:05+00:00,Hi (company account) where do we follow up for ticket refund??,general.query
649660241,2020-11-05 03:20:54+00:00,"Dear (company account) when will you refund our payment for our flight that was cancelled last March? It has been 8 months, but according to your email, it will just take you 4 billing cycles!!",faq.bad_service
368270422,2020-11-04 18:38:32+00:00,Ano (company account)  buwan pa ako mag antay ng refund niyo? 👿👿👿 sabi within 5months ! 👿👿👿,faq.bad_service
622071359,2020-11-04 16:25:51+00:00,Maayong gabie diha @flyPAL (company account) @AirAsiaFilipino kamusta akong mga refund?,general.query
118144534,2020-11-04 14:53:13+00:00,Mag 6 months na yung pag process ng refund namin hahahahha (company account) baka naman 🤷🏻‍♀️,general.comment
166821087,2020-11-04 14:39:21+00:00,Still waiting for my refund from Camiguin’s Noveau Resort and (company account) from my cancelled trip last April. 🤦🏻‍♀️,general.comment
448635296,2020-11-04 14:02:53+00:00,CebPac refund will truly test your patience. 8 months of waiting ... and waiting ... still waiting 🙃 7 cancelled flights to be refunded. Ano na? (company account),faq.bad_service
205173243,2020-11-04 12:36:27+00:00,Pwede bang ipa Tulfo ang (company account)? Haha yung refund ko for my cancelled flight last March wala pa din. Ano na?? Aabutin ba ng 1yr??,faq.bad_service
477400405,2020-11-04 11:29:13+00:00,Hello (company account) is there any live person I can talk to regarding my flight? Your website is no help at all.,faq.bad_service
416421261,2020-11-04 10:30:26+00:00,Anu na (company account) 7 mos na ang pera ko sa inyo kailan niyo ba isosoli pwede na ako magdemand ng damages dahil tumaas ang finance charge ko dahil sa inyo!,faq.bad_service
137564098,2020-11-04 10:06:45+00:00,flash refund &gt;&gt;&gt;&gt;&gt; flash sale dapat (company account),general.comment
362977767,2020-11-04 09:20:50+00:00,Hello (company account) wala pa rin refund namin. Pakibilisan na po please. .ore than 6 months na....,general.comment
132820215,2020-11-04 08:21:31+00:00,"Thank you (company account) for answering my DMs about my refund.

@AVA_airasia when are you planning to check my DMssssss 🤦‍♀️",general.comment
543613771,2020-11-04 07:15:26+00:00,"Hello (company account), ano na pong balita? Nauna pa mag-refund si PAL kahit nauna yung refund request ko sa inyo.",faq.bad_service
628358012,2020-11-04 05:15:35+00:00,Haler (company account) any advisory kung kelan ang refund namin? Aba magsi-six months na po at wala pa rin. Baka magPASKO na at nga-nga parin kami kakahintay. Juice Colored! 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,faq.bad_service
313152689,2020-11-03 22:03:52+00:00,please (company account) read my messages please,contact.contact
399330823,2020-11-03 21:21:38+00:00,June pa pinaprocess refund sainyo hanggang sa nag august na dun palang kayo mag eemail ng need na requirements nganga naman pala!!!! haaay (company account) 🤷🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,general.comment
248030755,2020-11-03 21:18:55+00:00,"Ano na (company account) !!!!! 2 buwan na mahigit yung paghihintay sa refund niyo, tapos humhingi pa kayo 5 mos ulit?!!!!! HAHAHA wala talaga kayo kahit kelan!!!! 🤦🏼‍♀️",general.comment
169414685,2020-11-03 20:04:26+00:00,"hello (company account) please reply to my dm please,. its urgent from @venusiyana",contact.contact
791679697,2020-11-03 19:54:36+00:00,hi (company account) please read my messages please its urgent,contact.contact
358189560,2020-11-03 18:00:13+00:00,Hi (company account)  Please check DM thanks! ⭐,contact.contact
649177450,2020-11-03 15:31:36+00:00,Updates on refunds on payments via debit cards? (company account),general.query
739774109,2020-11-03 14:58:05+00:00,Hanggang ngayon wala pa din update sa aming refund. I sent it last June. Any update (company account) ? 😕,general.query
346541143,2020-11-03 13:41:33+00:00,"Dear Santa, sana ibigay na ni (company account)  ung refund ko.",general.comment
582419297,2020-11-03 13:30:34+00:00,Maiinis ka nalang talaga sa (company account) Kasi ilang buwan ng ifollow up sa accounting!  Yung kailangan mo ung refund kasi may pag gagamitan ka?!  😠🤦‍♀🙄,general.comment
221718602,2020-11-03 13:22:18+00:00,Kumusta naman (company account) Yung refund namin ilang buwan ng escalate sa accounting?! Anong petsa na oh? 🤦‍♀🙄,faq.bad_service
475372794,2020-11-03 10:49:49+00:00,Ano na (company account) ?? Malapit na mag 2021. Asan na yung refund ko? Naka ilang emails at dm na ako. 🙄,faq.bad_service
228660437,2020-11-03 09:40:17+00:00,REFUND REFUND REFUND (company account) Jusko malapit na mag 8 months wala pa rin refund 🙄,general.comment
719291581,2020-11-03 08:25:12+00:00,Kamusta na kaya ang (company account)? nag dm po ako sa inyu. Thanks and keep safe! :D,contact.contact
458516084,2020-11-03 05:09:56+00:00,Hello (company account) Asan na refund ko? Sabi nyo last April 24 na-process na.,faq.bad_service
360424450,2020-11-03 02:59:56+00:00,It's already November and still no progress regarding our refund. 5 months of waiting for nothing. How could you just ignore us (company account)?,faq.bad_service
861461216,2020-11-03 02:56:26+00:00,cebu pacific ano na 5 months na wala pa din refund namin for 3 flights please lang (company account) we can't even contact your phone numbers..,faq.bad_service
823231059,2020-11-02 20:27:08+00:00,Sent you a dm please acknowledge (company account),contact.contact
312271137,2020-11-02 14:06:25+00:00,Hi (company account) antagal naman ng refund nyo? Mag-8 months na nganga padin? Ano na??? Baka naman,faq.bad_service
273861584,2020-11-02 13:32:20+00:00,"Putang ina mo (company account) 8 months, wala pa din refund sa tickets ko. Ano na?",faq.bad_service
272414932,2020-11-02 11:09:37+00:00,I'm a bit excited for my trip thanks (company account) ✈️,general.comment
664071488,2020-11-02 09:48:10+00:00,".(company account) hello, kailan po kaya mapaprocess yung refund? Salamat.",general.query
199794257,2020-11-02 06:44:19+00:00,not (company account) cancelling my flight for the third time 😭,general.comment
725020698,2020-11-02 06:37:54+00:00,Is your ticketing office at NAIA Terminal 4 already open? Thank you! (company account),general.query
200099236,2020-11-02 04:34:15+00:00,Sent u a dm (company account)  beke nemen,contact.contact
365057596,2020-11-02 02:54:02+00:00,"Good day, (company account) I would like to ask if the flights going to Masbate in December are confirmed already? We booked a flight on Dec 6, Sunday. Thank you.",general.query
412718595,2020-11-01 18:36:36+00:00,"After (company account) cancelled my supposed to be flight next week to #Catanduanes, received another flight cancellation. This time its for #HongKong. So goodbye CNY2021 trip.",general.comment
711791738,2020-11-01 18:21:43+00:00,"Another cancelled flight. Total of **,***++ na yung for refund ko. Ano na (company account) naknangpu***",faq.bad_service
213775627,2020-11-01 15:07:07+00:00,"Hi (company account) I just got a text that our flight on January 'has been cancelled'. Willing to rebook, but how about the insurance? Automatic kasama ba sa pag rebook yun? Please notice me. Thanks.",general.query
442121379,2020-11-01 14:34:51+00:00,"Yung refund ko pala sa (company account) May pa according to them 4 billing cycles daw. Naka-5 na billing cycles pero wala pa din? Baka naman, may area of responsibility din kayo.",faq.bad_service
722631903,2020-11-01 05:52:00+00:00,"Survey tayo guys. Can we still trust (company account) ?
#yes or #no ?",general.query
172951304,2020-11-01 04:15:46+00:00,Huy (company account) anuuunaaa 6 months na wala pa rin refund ko.,general.comment
759706384,2020-11-01 00:25:05+00:00,haysss (company account)  ang hirap naman magrebook sa site niyo! 🥺 bat po lagi loading ndi nagtutuloy??,faq.bad_service
547312874,2020-11-01 00:03:20+00:00,7am pedeng tumawag sa (company account) hotline. Aba tatawag palang ako ng saktong 7am busy agad lahat ng linya?? Whyyyyy!!! siguro naman konti palang natawag nun kasi kakastart palang😏😏,general.comment
739953959,2020-10-31 15:17:00+00:00,Hello (company account) ... any updates of my refund? Ano na???? November na hoy.,faq.bad_service
138742081,2020-10-31 10:16:02+00:00,Kailan po maibibigay ung refund ko (company account),faq.bad_service
639467851,2020-10-31 07:33:07+00:00,Hi (company account) do i need to print my boarding pass after I checked in online?,general.query
397732147,2020-10-31 03:58:28+00:00,"Sorry @flyPAL but your internet connection failed you in today's interview with @DZMMTeleRadyo. 

(company account) and @AirAsiaFilipino did great today. 💛❤✈",general.comment
117232950,2020-10-30 15:44:17+00:00,"Hello (company account),

Mga gaano kaya katagal mag process ang acquiring banks nyo to transfer/pay the funds in my bank? How to follow up?",general.query
433182932,2020-10-30 07:56:07+00:00,Happy 8 months sa refund ko. Happy na kayo? (company account),general.comment
356241770,2020-10-30 07:02:34+00:00,"Hi (company account) , can you atleast answer our emails and calls regarding the status of ou refund? We cancelled the flight last april 2020 and still no feedback on the status. You are not answering our calls and our emails. What are we supposed to do?",faq.bad_service
202500658,2020-10-29 22:03:17+00:00,Almost 5 mos in Canada. At limang buwan na rin kami naghihintay ng refund ng ticket namin (company account) @flyPAL,general.comment
446067925,2020-10-29 13:42:16+00:00,"please (company account) check your inbox ,..its urgent please!!",faq.bad_service
135325568,2020-10-29 12:30:51+00:00,Buti pa @flyPAL nakapag refund na agad in 2 months. Yung Cebulok (company account) wala pa 7 months na requested yung refund. Hays.,general.comment
303291941,2020-10-28 20:32:45+00:00,Hi (company account) I need your assistance. Please refer to my private message here in twitter. ASAP,contact.contact
661881669,2020-10-28 14:13:10+00:00,Officially cancelled our 🇯🇵 trip. At long last (company account) extended flight cancellations to travel fund until December 31 flights! #EveryJuanWillFlyAgain soon! ✈,general.comment
660586208,2020-10-28 12:42:49+00:00,Ano na (company account) lagi na lang check your billing this month yung refund ko. Hanggang ngayon wala pa din. 🤬🤬,faq.bad_service
363163255,2020-10-28 09:24:34+00:00,Hi (company account) we plan to resume work in Iloilo next month. Do you require RT-PCR/swab tests to your passengers? Thank you.,general.query
393939519,2020-10-28 09:07:45+00:00,Hello (company account). My emails regarding refund are not being replied. Can you please assist me? Thanks!,contact.contact
327300218,2020-10-28 04:26:29+00:00,kailan po magbubukas mga ticketing offices niyo (company account)? 😔,general.query
878766677,2020-10-28 02:54:33+00:00,"nakaka baliw ka talaga (company account) 
nkklk ka",general.comment
334119243,2020-10-27 22:33:18+00:00,"I can’t believe you won’t entertain phone calls. You told us to send our queries thru fb or twitter. I did send you fb mssgs but I was ignored again. Now, I made this twitter acct just to get hold of you guys (company account)",general.comment
492153016,2020-10-27 18:45:21+00:00,hey (company account) i am reverting on a dm. please reply asap.,contact.contact
619338323,2020-10-27 18:18:24+00:00,"huhu anuna (company account) my vietnam gp tickets were refunded faster than my flight tix 🙃🙃 and i just requested a refund last september, while i requested flight refunds last MARCH 🙃",general.comment
123766024,2020-10-27 16:00:28+00:00,Grabe ‘tong (company account). Nakatatlong minor changes na sa flight namin ‘di na lang i-cancel. Hahahaha cancel niyo na kasi pls.,general.comment
291134468,2020-10-27 14:01:40+00:00,What's with (company account) process of refund? It's been 6 mos since my request and until now it hasn't been credited back to my account. Their replies in emails were all auto-generated. Their social media pages are full of complains too. Keeps blaming the bank for their delays.,faq.bad_service
789730600,2020-10-27 06:09:23+00:00,"Hello (company account),

This to request conversion of ticket into TRAVELFUND, please seed details below:

Passenger Name/Booking Ref: (please see DM)

Note: Travel Fund MUST BE UNDER her Name or Booking Ref. No.

Thank you and Keep Safe! :)",general.assist
439758379,2020-10-26 12:27:54+00:00,Anong petsa na (company account) 🙃🙃,general.comment
152774132,2020-10-26 11:29:25+00:00,I made a refund request due to flight cancellation with (company account)  last month but nothing has been credited back until now. Tried calling their hotline but it just directs me to their website. 😡,general.comment
563480696,2020-10-26 11:16:19+00:00,Hi (company account) can I follow up on my refund please? Months have passed by already. Thanks!,general.query
682789263,2020-10-26 06:14:44+00:00,Hi (company account) your customer service hotline is pure bullshit 🙂,general.comment
581744405,2020-10-26 02:09:16+00:00,Aahh. Hasula ninyo oi (company account),general.comment
849930308,2020-10-26 01:54:50+00:00,What’s wrong with you (company account),general.comment
125436229,2020-10-26 01:19:52+00:00,"Thanks much for the prompt response. @PLDTEnterprise 🎈🥂

I can work on personalizing. 📶
Can't wait for the dial tone! 
We need to follow up with (company account) - refund processes. Mmmm.",general.comment
457903733,2020-10-24 19:47:21+00:00,Guys nakakaloka kayo! November na wala pa rin refund ko? Magsama kayo ng Philhealth (company account),faq.bad_service
671101222,2020-10-24 18:31:13+00:00,"Dios Mio! Sino ba programmer ng CebPac Online CheckIn Portal?
INVALID VALUE ON REQUIRED FIELD pero hindi naman naka-highlight kung aling “FIELD” ka wrong entry! (company account) Refer ko kayo sa dati kong company, magagaling programmers namin, promise!",faq.bad_service
549963508,2020-10-24 16:52:01+00:00,KASTRESS (company account) 😠😠😠,general.comment
558753627,2020-10-24 06:49:31+00:00,"Hi (company account), when can I get my refund?",general.query
665054723,2020-10-24 01:13:16+00:00,How come PAL can refund almost immediately after cancellation but (company account) can’t even refund our money even after 7 months?! 🤯,faq.bad_service
363198557,2020-10-23 15:58:58+00:00,16k travel fund with (company account) hay sana maconvert sa cash at mabayaran ko ng mga utang ko haha,general.comment
741789112,2020-10-23 12:58:41+00:00,hi (company account) can we dm on an urgent matter please?,contact.contact
386290869,2020-10-23 12:36:20+00:00,"Hindi ko na natitrace kong ang mga cancelled flights na pinrocess ko for refund sa Cebu Pacific since March ay bumalik na sa credit card ko. HAHAHA. potang 5-month process kasi yan. kung payment, aura-mismo. Kung refund, 5 months or more? Nyare? Hi, (company account). HAHAHA!",faq.bad_service
785244335,2020-10-23 11:38:25+00:00,hello (company account),general.comment
394159548,2020-10-23 11:18:01+00:00,Hi (company account)! Please check my DM. I would like an update on the status of my refunds. Thank you.,contact.contact
894159880,2020-10-23 09:43:22+00:00,Hoy (company account) tangina 6 na beses na na cancelled flight ko! Dipota di niyo ko papulion?!!!!,faq.bad_service
742542233,2020-10-23 09:37:29+00:00,Ano na (company account) wala na paramdam?😡😡😡😡,faq.bad_service
514826611,2020-10-23 04:20:16+00:00,That 16k worth of refund from (company account) withheld from the time of cancellation approval must be subject to legal interest. Looking at possible legal remedies.,general.comment
734658982,2020-10-23 04:16:55+00:00,Hi (company account). Got a refund request approval email from you in July. I have not received any updates. Please send me a DM. Thank you.,contact.contact
183144126,2020-10-23 02:49:56+00:00,Sent you a DM (company account) please replyyyy asap,contact.contact
614193498,2020-10-23 02:16:13+00:00,"My credit card was compromised and thus, cancelled. My ongoing refund from my flight tickets are routed to this card. How could i update my record so that my new credit card will receive my refund, in lieue of the cancelled card??(company account)",general.query
377655050,2020-10-22 13:22:31+00:00,Ano na (company account) 2/8 cancelled bookings palang ang refunded. It has been 6 effin months!!!!! 😡😡,faq.bad_service
525630764,2020-10-22 13:06:50+00:00,"Naaalala ko pa rin yung FA ng (company account) na tinawag akong ""the big girl at the back"" sa telecom thingy nila on my flight to attend my lola's wake. Uhm. He didn't get the memo that being a bitchy gay is not a personality. Problema nya sa weight ko?",faq.bad_service
472335063,2020-10-22 12:58:02+00:00,"Better to book a flight elsewhere than book (company account). Sa panahon ngayon na puro cancelled flights, maghihintay ka pa ng 6 mos or more for your refund. Sana kung convenient gamitin ang travel fund nila. Tssss.",general.comment
651187486,2020-10-31 14:25:59+00:00,"KOREAN LEARNING MATERIALS 

Fire PRICE DROP @ ₱399 (Original : ₱2,430)
These materials are intended for self study.

To Avail Please provide the ff:
1. Gmail Address
2. Mode of payment

Message us: https://t.co/Wgw8DGkRLc https://t.co/JcX4dOFroP",general.promotion
598017182,2020-10-22 12:55:24+00:00,"Nasan na ang pera namin (company account)? Nasa unearned revenue pa rin ba??? Malaking scam ang 4 billing cycles. More like half a year or more. Pagod nako magfollow-up. Scripted lang naman sinasabi nila. Puro salita, walang aksyon!",faq.bad_service
239372258,2020-10-22 12:51:13+00:00,"Almost 6 months. At this point, fairy tale na lang ata ang refund ko from (company account). Wala nakong pake sa understanding nyo sa frustration ko. Wala din akong pake sa PM PM us na yan. Di naman kayo nagrereply. Air Asia and PAL na lang talaga next time.",general.comment
887909596,2020-10-22 09:27:30+00:00,Hello (company account)! 7 months na wala pa rin yung refund? 🤬,faq.bad_service
816055914,2020-10-22 07:41:12+00:00,ngayon ko na kailangan yung Cebu Pac refund... Ano na... (company account),general.comment
